,a,e
1362,0.056,0.097
1363,0.057,0.097
1364,0.057,0.097
1365,0.057,0.096
1366,0.057,0.096
1367,0.057,0.096
1368,0.057,0.095
1369,0.057,0.096
1370,0.058,0.096
1371,0.058,0.096
1372,0.058,0.096
1373,0.058,0.096
1374,0.058,0.096
1375,0.058,0.096
1376,0.058,0.096
1377,0.058,0.096
1378,0.058,0.096
1379,0.058,0.096
1380,0.058,0.096
1381,0.058,0.096
1382,0.058,0.096
1383,0.058,0.096
1384,0.058,0.096
1385,0.058,0.096
1386,0.058,0.096
1387,0.058,0.096
1388,0.058,0.095
1389,0.058,0.095
1390,0.058,0.095
1391,0.058,0.095
1392,0.058,0.095
1393,0.058,0.095
1394,0.058,0.096
1395,0.058,0.096
1396,0.058,0.096
1397,0.058,0.097
1398,0.058,0.097
1399,0.058,0.097
1400,0.058,0.097
1401,0.058,0.097
1402,0.058,0.097
1403,0.057,0.097
1404,0.057,0.097
1405,0.057,0.097
1406,0.056,0.097
1407,0.057,0.097
1408,0.057,0.097
1409,0.057,0.097
1410,0.057,0.097
1411,0.057,0.098
1412,0.057,0.099
1413,0.057,0.099
1414,0.057,0.099
1415,0.058,0.099
1416,0.058,0.099
1417,0.059,0.099
1418,0.059,0.099
1419,0.059,0.099
1420,0.059,0.098
1421,0.059,0.098
1422,0.059,0.099
1423,0.059,0.099
1424,0.059,0.099
1425,0.06,0.099
1426,0.06,0.099
1427,0.06,0.099
1428,0.06,0.099
1429,0.06,0.099
1430,0.06,0.099
1431,0.059,0.1
1432,0.059,0.1
1433,0.059,0.101
1434,0.058,0.101
1435,0.058,0.101
1436,0.058,0.101
1437,0.058,0.101
1438,0.058,0.1
1439,0.058,0.1
1440,0.058,0.1
1441,0.058,0.1
1442,0.058,0.101
1443,0.058,0.101
1444,0.058,0.101
1445,0.057,0.101
1446,0.057,0.101
1447,0.057,0.101
1448,0.057,0.101
1449,0.057,0.101
1450,0.058,0.101
1451,0.058,0.101
1452,0.058,0.101
1453,0.057,0.101
1454,0.057,0.101
1455,0.057,0.101
1456,0.057,0.101
1457,0.057,0.101
1458,0.057,0.1
1459,0.057,0.1
1460,0.057,0.1
1461,0.057,0.1
1462,0.057,0.1
1463,0.057,0.1
1464,0.057,0.1
1465,0.057,0.099
1466,0.057,0.099
1467,0.057,0.099
1468,0.056,0.099
1469,0.056,0.099
1470,0.056,0.099
1471,0.056,0.099
1472,0.056,0.099
1473,0.056,0.099
1474,0.056,0.1
1475,0.056,0.1
1476,0.056,0.1
1477,0.056,0.099
1478,0.056,0.099
1479,0.056,0.099
1480,0.056,0.099
1481,0.056,0.099
1482,0.055,0.1
1483,0.055,0.1
1484,0.055,0.1
1485,0.055,0.1
1486,0.055,0.1
1487,0.055,0.101
1488,0.056,0.101
1489,0.056,0.101
1490,0.056,0.101
1491,0.056,0.101
1492,0.056,0.101
1493,0.056,0.101
1494,0.056,0.101
1495,0.056,0.102
1496,0.056,0.102
1497,0.056,0.102
1498,0.056,0.102
1499,0.056,0.102
1500,0.056,0.102
1501,0.056,0.103
1502,0.056,0.103
1503,0.057,0.103
1504,0.056,0.103
1505,0.056,0.103
1506,0.056,0.103
1507,0.056,0.103
1508,0.056,0.103
1509,0.056,0.103
1510,0.055,0.103
1511,0.055,0.103
1512,0.055,0.103
1513,0.055,0.103
1514,0.054,0.103
1515,0.054,0.103
1516,0.054,0.103
1517,0.054,0.103
1518,0.054,0.103
1519,0.054,0.102
1520,0.054,0.102
1521,0.054,0.102
1522,0.053,0.102
1523,0.053,0.102
1524,0.053,0.101
1525,0.053,0.101
1526,0.053,0.101
1527,0.053,0.101
1528,0.053,0.1
1529,0.053,0.1
1530,0.053,0.099
1531,0.053,0.099
1532,0.052,0.099
1533,0.052,0.099
1534,0.052,0.099
1535,0.052,0.098
1536,0.052,0.098
1537,0.052,0.098
1538,0.052,0.098
1539,0.052,0.098
1540,0.052,0.098
1541,0.052,0.098
1542,0.052,0.098
1543,0.052,0.098
1544,0.052,0.098
1545,0.052,0.098
1546,0.052,0.098
1547,0.052,0.098
1548,0.052,0.098
1549,0.052,0.098
1550,0.051,0.098
1551,0.051,0.099
1552,0.051,0.099
1553,0.051,0.099
1554,0.052,0.099
1555,0.052,0.099
1556,0.052,0.099
1557,0.052,0.099
1558,0.052,0.099
1559,0.052,0.099
1560,0.052,0.099
1561,0.052,0.099
1562,0.052,0.099
1563,0.052,0.099
1564,0.053,0.099
1565,0.053,0.099
1566,0.053,0.1
1567,0.052,0.1
1568,0.052,0.1
1569,0.052,0.1
1570,0.052,0.099
1571,0.052,0.099
1572,0.052,0.099
1573,0.052,0.099
1574,0.052,0.099
1575,0.052,0.099
1576,0.052,0.099
1577,0.052,0.1
1578,0.052,0.1
1579,0.052,0.1
1580,0.052,0.1
1581,0.052,0.1
1582,0.052,0.1
1583,0.052,0.1
1584,0.052,0.1
1585,0.052,0.1
1586,0.052,0.1
1587,0.052,0.101
1588,0.052,0.101
1589,0.051,0.101
1590,0.051,0.101
1591,0.051,0.101
1592,0.051,0.101
1593,0.051,0.1
1594,0.051,0.099
1595,0.051,0.099
1596,0.051,0.099
1597,0.051,0.099
1598,0.051,0.099
1599,0.051,0.099
1600,0.051,0.099
1601,0.051,0.099
1602,0.051,0.098
1603,0.051,0.098
1604,0.051,0.098
1605,0.051,0.099
1606,0.052,0.099
1607,0.052,0.099
1608,0.052,0.099
1609,0.052,0.099
1610,0.052,0.099
1611,0.052,0.098
1612,0.052,0.098
1613,0.052,0.098
1614,0.052,0.098
1615,0.051,0.098
1616,0.051,0.098
1617,0.051,0.097
1618,0.051,0.097
1619,0.051,0.097
1620,0.051,0.098
1621,0.051,0.098
1622,0.051,0.098
1623,0.051,0.098
1624,0.051,0.098
1625,0.051,0.098
1626,0.05,0.098
1627,0.05,0.098
1628,0.051,0.098
1629,0.051,0.098
1630,0.05,0.098
1631,0.05,0.098
1632,0.05,0.097
1633,0.051,0.097
1634,0.051,0.097
1635,0.05,0.098
1636,0.05,0.098
1637,0.05,0.098
1638,0.05,0.098
1639,0.05,0.098
1640,0.05,0.098
1641,0.05,0.098
1642,0.05,0.098
1643,0.05,0.097
1644,0.05,0.098
1645,0.05,0.098
1646,0.051,0.098
1647,0.051,0.098
1648,0.051,0.098
1649,0.05,0.098
1650,0.05,0.098
1651,0.049,0.098
1652,0.049,0.098
1653,0.049,0.098
1654,0.049,0.098
1655,0.049,0.098
1656,0.049,0.098
1657,0.049,0.098
1658,0.049,0.098
1659,0.049,0.098
1660,0.049,0.099
1661,0.049,0.099
1662,0.049,0.099
1663,0.049,0.099
1664,0.05,0.098
1665,0.049,0.098
1666,0.049,0.098
1667,0.049,0.098
1668,0.049,0.098
1669,0.049,0.098
1670,0.049,0.098
1671,0.049,0.098
1672,0.049,0.097
1673,0.049,0.097
1674,0.049,0.097
1675,0.049,0.097
1676,0.049,0.097
1677,0.049,0.097
1678,0.049,0.097
1679,0.05,0.097
1680,0.05,0.097
1681,0.05,0.098
1682,0.05,0.099
1683,0.05,0.099
1684,0.05,0.099
1685,0.051,0.099
1686,0.051,0.099
1687,0.051,0.099
1688,0.051,0.098
1689,0.051,0.098
1690,0.051,0.097
1691,0.051,0.097
1692,0.052,0.097
1693,0.051,0.097
1694,0.051,0.097
1695,0.051,0.097
1696,0.051,0.097
1697,0.051,0.097
1698,0.051,0.096
1699,0.051,0.096
1700,0.051,0.096
1701,0.051,0.096
1702,0.051,0.097
1703,0.05,0.097
1704,0.05,0.097
1705,0.05,0.097
1706,0.05,0.097
1707,0.05,0.097
1708,0.05,0.097
1709,0.05,0.096
1710,0.05,0.096
1711,0.05,0.096
1712,0.05,0.096
1713,0.05,0.096
1714,0.05,0.095
1715,0.05,0.095
1716,0.05,0.095
1717,0.05,0.094
1718,0.05,0.094
1719,0.05,0.095
1720,0.05,0.095
1721,0.05,0.094
1722,0.051,0.094
1723,0.051,0.094
1724,0.051,0.094
1725,0.052,0.094
1726,0.052,0.094
1727,0.052,0.094
1728,0.052,0.094
1729,0.052,0.094
1730,0.052,0.094
1731,0.052,0.094
1732,0.052,0.093
1733,0.052,0.093
1734,0.052,0.092
1735,0.052,0.093
1736,0.052,0.093
1737,0.052,0.093
1738,0.052,0.093
1739,0.052,0.093
1740,0.052,0.093
1741,0.052,0.093
1742,0.052,0.093
1743,0.052,0.093
1744,0.052,0.093
1745,0.052,0.093
1746,0.052,0.093
1747,0.052,0.094
1748,0.052,0.093
1749,0.052,0.093
1750,0.052,0.093
1751,0.053,0.093
1752,0.053,0.093
1753,0.052,0.094
1754,0.052,0.094
1755,0.052,0.094
1756,0.052,0.094
1757,0.053,0.094
1758,0.053,0.094
1759,0.053,0.094
1760,0.053,0.094
1761,0.053,0.094
1762,0.053,0.093
1763,0.053,0.093
1764,0.053,0.093
1765,0.052,0.094
1766,0.052,0.094
1767,0.052,0.094
1768,0.052,0.094
1769,0.052,0.094
1770,0.052,0.094
1771,0.052,0.094
1772,0.052,0.094
1773,0.052,0.094
1774,0.052,0.094
1775,0.052,0.094
1776,0.052,0.094
1777,0.052,0.094
1778,0.052,0.094
1779,0.052,0.094
1780,0.052,0.095
1781,0.052,0.095
1782,0.052,0.095
1783,0.052,0.096
1784,0.052,0.096
1785,0.052,0.096
1786,0.052,0.096
1787,0.052,0.096
1788,0.052,0.095
1789,0.052,0.095
1790,0.052,0.095
1791,0.052,0.095
1792,0.053,0.095
1793,0.052,0.095
1794,0.052,0.095
1795,0.052,0.095
1796,0.052,0.094
1797,0.052,0.094
1798,0.052,0.094
1799,0.052,0.094
1800,0.052,0.094
1801,0.052,0.094
1802,0.052,0.094
1803,0.052,0.094
1804,0.052,0.094
1805,0.053,0.094
1806,0.053,0.094
1807,0.053,0.094
1808,0.053,0.094
1809,0.053,0.094
1810,0.053,0.094
1811,0.053,0.094
1812,0.053,0.094
1813,0.053,0.094
1814,0.053,0.094
1815,0.053,0.093
1816,0.053,0.094
1817,0.053,0.094
1818,0.052,0.094
1819,0.052,0.094
1820,0.052,0.094
1821,0.052,0.094
1822,0.052,0.094
1823,0.052,0.094
1824,0.052,0.095
1825,0.052,0.094
1826,0.052,0.095
1827,0.052,0.095
1828,0.052,0.095
1829,0.052,0.095
1830,0.052,0.095
1831,0.052,0.094
1832,0.052,0.094
1833,0.052,0.093
1834,0.052,0.093
1835,0.052,0.093
1836,0.052,0.093
1837,0.052,0.093
1838,0.052,0.093
1839,0.052,0.093
1840,0.052,0.093
1841,0.053,0.093
1842,0.053,0.092
1843,0.053,0.092
1844,0.053,0.092
1845,0.053,0.092
1846,0.053,0.092
1847,0.053,0.092
1848,0.053,0.092
1849,0.052,0.092
1850,0.052,0.092
1851,0.052,0.092
1852,0.052,0.092
1853,0.052,0.092
1854,0.052,0.093
1855,0.052,0.093
1856,0.051,0.094
1857,0.051,0.094
1858,0.051,0.094
1859,0.051,0.094
1860,0.051,0.094
1861,0.051,0.094
1862,0.051,0.094
1863,0.05,0.094
1864,0.05,0.094
1865,0.05,0.094
1866,0.05,0.093
1867,0.05,0.093
1868,0.05,0.093
1869,0.05,0.094
1870,0.05,0.094
1871,0.05,0.095
1872,0.05,0.095
1873,0.05,0.095
1874,0.05,0.095
1875,0.05,0.095
1876,0.05,0.095
1877,0.051,0.095
1878,0.051,0.095
1879,0.051,0.096
1880,0.051,0.096
1881,0.051,0.096
1882,0.051,0.096
1883,0.051,0.095
1884,0.051,0.095
1885,0.051,0.095
1886,0.051,0.095
1887,0.051,0.095
1888,0.051,0.095
1889,0.051,0.094
1890,0.051,0.094
1891,0.051,0.094
1892,0.052,0.094
1893,0.052,0.094
1894,0.052,0.094
1895,0.052,0.094
1896,0.052,0.094
1897,0.052,0.094
1898,0.052,0.095
1899,0.051,0.095
1900,0.051,0.095
1901,0.051,0.096
1902,0.052,0.095
1903,0.052,0.095
1904,0.052,0.096
1905,0.052,0.095
1906,0.052,0.095
1907,0.052,0.094
1908,0.052,0.094
1909,0.052,0.094
1910,0.052,0.094
1911,0.052,0.094
1912,0.052,0.094
1913,0.052,0.095
1914,0.052,0.095
1915,0.052,0.095
1916,0.053,0.095
1917,0.053,0.095
1918,0.053,0.095
1919,0.053,0.095
1920,0.053,0.095
1921,0.053,0.095
1922,0.053,0.095
1923,0.053,0.095
1924,0.053,0.095
1925,0.053,0.095
1926,0.053,0.095
1927,0.053,0.095
1928,0.053,0.095
1929,0.053,0.095
1930,0.053,0.095
1931,0.053,0.095
1932,0.053,0.096
1933,0.053,0.096
1934,0.053,0.096
1935,0.053,0.096
1936,0.053,0.096
1937,0.053,0.096
1938,0.053,0.096
1939,0.053,0.096
1940,0.053,0.096
1941,0.053,0.096
1942,0.053,0.096
1943,0.053,0.096
1944,0.053,0.096
1945,0.053,0.096
1946,0.053,0.096
1947,0.053,0.096
1948,0.053,0.096
1949,0.053,0.096
1950,0.053,0.095
1951,0.053,0.095
1952,0.053,0.096
1953,0.052,0.096
1954,0.052,0.096
1955,0.052,0.096
1956,0.052,0.096
1957,0.052,0.096
1958,0.052,0.096
1959,0.052,0.096
1960,0.052,0.096
1961,0.052,0.096
1962,0.052,0.096
1963,0.052,0.096
1964,0.052,0.096
1965,0.051,0.096
1966,0.051,0.096
1967,0.052,0.096
1968,0.052,0.095
1969,0.052,0.095
1970,0.052,0.095
1971,0.052,0.095
1972,0.052,0.095
1973,0.052,0.095
1974,0.052,0.095
1975,0.053,0.095
1976,0.053,0.095
1977,0.053,0.095
1978,0.053,0.095
1979,0.053,0.095
1980,0.053,0.095
1981,0.053,0.095
1982,0.053,0.095
1983,0.053,0.095
1984,0.053,0.095
1985,0.053,0.095
1986,0.053,0.095
1987,0.053,0.095
1988,0.053,0.095
1989,0.053,0.095
1990,0.053,0.096
1991,0.052,0.096
1992,0.052,0.096
1993,0.052,0.095
1994,0.052,0.095
1995,0.052,0.095
1996,0.052,0.095
1997,0.052,0.095
1998,0.052,0.095
1999,0.052,0.094
2000,0.052,0.093
2001,0.052,0.093
2002,0.052,0.093
2003,0.053,0.093
2004,0.053,0.093
2005,0.053,0.093
2006,0.053,0.093
2007,0.053,0.093
2008,0.053,0.092
2009,0.053,0.092
2010,0.053,0.092
2011,0.052,0.093
2012,0.052,0.093
2013,0.052,0.093
2014,0.052,0.093
2015,0.052,0.094
2016,0.052,0.094
2017,0.052,0.094
2018,0.052,0.094
2019,0.052,0.095
2020,0.052,0.095
2021,0.052,0.095
2022,0.052,0.095
2023,0.052,0.095
2024,0.052,0.095
2025,0.052,0.095
2026,0.052,0.095
2027,0.053,0.095
2028,0.053,0.095
2029,0.053,0.095
2030,0.053,0.095
2031,0.053,0.095
2032,0.053,0.095
2033,0.053,0.095
2034,0.053,0.095
2035,0.053,0.095
2036,0.053,0.095
2037,0.052,0.095
2038,0.052,0.095
2039,0.052,0.095
2040,0.052,0.095
2041,0.051,0.095
2042,0.052,0.095
2043,0.052,0.095
2044,0.052,0.094
2045,0.052,0.094
2046,0.052,0.095
2047,0.051,0.095
2048,0.051,0.095
2049,0.051,0.095
2050,0.051,0.095
2051,0.051,0.095
2052,0.051,0.095
2053,0.051,0.095
2054,0.051,0.095
2055,0.051,0.095
2056,0.051,0.095
2057,0.051,0.095
2058,0.051,0.095
2059,0.051,0.094
2060,0.051,0.093
2061,0.051,0.093
2062,0.051,0.093
2063,0.051,0.093
2064,0.051,0.093
2065,0.052,0.093
2066,0.052,0.093
2067,0.052,0.092
2068,0.052,0.091
2069,0.052,0.091
2070,0.052,0.091
2071,0.052,0.091
2072,0.052,0.091
2073,0.052,0.091
2074,0.052,0.091
2075,0.052,0.09
2076,0.052,0.089
2077,0.052,0.089
2078,0.053,0.089
2079,0.053,0.089
2080,0.053,0.089
2081,0.054,0.089
2082,0.053,0.089
2083,0.053,0.089
2084,0.053,0.09
2085,0.053,0.089
2086,0.053,0.089
2087,0.052,0.089
2088,0.052,0.089
2089,0.052,0.089
2090,0.052,0.089
2091,0.052,0.089
2092,0.052,0.089
2093,0.052,0.089
2094,0.052,0.089
2095,0.052,0.089
2096,0.052,0.089
2097,0.052,0.089
2098,0.052,0.089
2099,0.052,0.089
2100,0.052,0.089
2101,0.052,0.089
2102,0.052,0.089
2103,0.052,0.089
2104,0.052,0.09
2105,0.052,0.09
2106,0.052,0.09
2107,0.052,0.09
2108,0.052,0.089
2109,0.052,0.09
2110,0.052,0.09
2111,0.052,0.09
2112,0.052,0.09
2113,0.052,0.09
2114,0.052,0.09
2115,0.052,0.09
2116,0.052,0.09
2117,0.052,0.089
2118,0.052,0.089
2119,0.052,0.089
2120,0.052,0.089
2121,0.052,0.089
2122,0.052,0.089
2123,0.052,0.089
2124,0.052,0.089
2125,0.052,0.089
2126,0.052,0.088
2127,0.052,0.088
2128,0.053,0.088
2129,0.053,0.088
2130,0.053,0.088
2131,0.053,0.088
2132,0.053,0.088
2133,0.053,0.089
2134,0.052,0.089
2135,0.052,0.089
2136,0.052,0.089
2137,0.052,0.089
2138,0.052,0.089
2139,0.052,0.09
2140,0.052,0.089
2141,0.052,0.089
2142,0.052,0.089
2143,0.052,0.089
2144,0.052,0.088
2145,0.052,0.088
2146,0.053,0.088
2147,0.053,0.087
2148,0.053,0.087
2149,0.053,0.086
2150,0.053,0.087
2151,0.053,0.086
2152,0.053,0.086
2153,0.053,0.086
2154,0.053,0.087
2155,0.053,0.087
2156,0.053,0.087
2157,0.053,0.087
2158,0.053,0.087
2159,0.053,0.087
2160,0.053,0.087
2161,0.053,0.087
2162,0.053,0.087
2163,0.053,0.087
2164,0.053,0.087
2165,0.054,0.087
2166,0.054,0.087
2167,0.054,0.088
2168,0.054,0.088
2169,0.054,0.088
2170,0.054,0.088
2171,0.054,0.088
2172,0.054,0.088
2173,0.054,0.088
2174,0.054,0.088
2175,0.054,0.088
2176,0.054,0.088
2177,0.054,0.088
2178,0.054,0.088
2179,0.054,0.088
2180,0.054,0.088
2181,0.054,0.088
2182,0.054,0.087
2183,0.054,0.087
2184,0.055,0.087
2185,0.055,0.087
2186,0.055,0.086
2187,0.055,0.087
2188,0.055,0.087
2189,0.054,0.087
2190,0.054,0.087
2191,0.054,0.087
2192,0.054,0.088
2193,0.054,0.088
2194,0.054,0.088
2195,0.054,0.088
2196,0.054,0.088
2197,0.054,0.088
2198,0.054,0.088
2199,0.053,0.088
2200,0.053,0.089
2201,0.053,0.089
2202,0.053,0.088
2203,0.053,0.088
2204,0.053,0.087
2205,0.053,0.088
2206,0.053,0.088
2207,0.053,0.089
2208,0.053,0.089
2209,0.053,0.088
2210,0.053,0.088
2211,0.053,0.088
2212,0.053,0.089
2213,0.053,0.089
2214,0.053,0.089
2215,0.052,0.089
2216,0.052,0.089
2217,0.052,0.089
2218,0.052,0.089
2219,0.051,0.089
2220,0.051,0.089
2221,0.051,0.089
2222,0.051,0.088
2223,0.051,0.088
2224,0.051,0.088
2225,0.051,0.088
2226,0.051,0.088
2227,0.051,0.088
2228,0.051,0.088
2229,0.051,0.088
2230,0.051,0.087
2231,0.051,0.087
2232,0.052,0.087
2233,0.052,0.087
2234,0.052,0.087
2235,0.053,0.087
2236,0.053,0.087
2237,0.053,0.087
2238,0.053,0.087
2239,0.053,0.087
2240,0.053,0.088
2241,0.053,0.088
2242,0.054,0.088
2243,0.054,0.088
2244,0.054,0.088
2245,0.054,0.088
2246,0.054,0.088
2247,0.054,0.088
2248,0.055,0.088
2249,0.055,0.088
2250,0.055,0.088
2251,0.055,0.088
2252,0.055,0.088
2253,0.054,0.088
2254,0.054,0.088
2255,0.054,0.088
2256,0.054,0.088
2257,0.054,0.088
2258,0.054,0.088
2259,0.054,0.088
2260,0.054,0.088
2261,0.054,0.088
2262,0.054,0.088
2263,0.054,0.087
2264,0.054,0.087
2265,0.054,0.087
2266,0.054,0.087
2267,0.054,0.087
2268,0.054,0.087
2269,0.054,0.087
2270,0.054,0.087
2271,0.054,0.087
2272,0.054,0.087
2273,0.054,0.086
2274,0.054,0.086
2275,0.054,0.086
2276,0.054,0.085
2277,0.054,0.085
2278,0.054,0.085
2279,0.053,0.085
2280,0.053,0.085
2281,0.053,0.085
2282,0.053,0.085
2283,0.053,0.085
2284,0.053,0.085
2285,0.054,0.084
2286,0.054,0.084
2287,0.054,0.084
2288,0.053,0.084
2289,0.053,0.084
2290,0.053,0.084
2291,0.053,0.084
2292,0.053,0.083
2293,0.053,0.083
2294,0.053,0.083
2295,0.053,0.083
2296,0.052,0.084
2297,0.052,0.084
2298,0.052,0.084
2299,0.053,0.084
2300,0.053,0.084
2301,0.053,0.084
2302,0.052,0.084
2303,0.052,0.084
2304,0.052,0.084
2305,0.052,0.084
2306,0.052,0.084
2307,0.052,0.084
2308,0.052,0.085
2309,0.052,0.084
2310,0.052,0.084
2311,0.052,0.084
2312,0.052,0.084
2313,0.052,0.084
2314,0.052,0.084
2315,0.052,0.084
2316,0.052,0.084
2317,0.052,0.084
2318,0.052,0.085
2319,0.052,0.085
2320,0.052,0.085
2321,0.052,0.085
2322,0.052,0.085
2323,0.052,0.085
2324,0.052,0.084
2325,0.052,0.084
2326,0.052,0.084
2327,0.051,0.084
2328,0.051,0.084
2329,0.051,0.084
2330,0.051,0.084
2331,0.052,0.084
2332,0.052,0.084
2333,0.052,0.084
2334,0.052,0.085
2335,0.052,0.085
2336,0.052,0.085
2337,0.052,0.085
2338,0.052,0.085
2339,0.052,0.085
2340,0.052,0.085
2341,0.053,0.085
2342,0.053,0.085
2343,0.053,0.085
2344,0.053,0.085
2345,0.053,0.085
2346,0.053,0.085
2347,0.053,0.085
2348,0.053,0.085
2349,0.053,0.085
2350,0.053,0.086
2351,0.053,0.086
2352,0.053,0.086
2353,0.053,0.087
2354,0.053,0.086
2355,0.053,0.086
2356,0.053,0.086
2357,0.053,0.086
2358,0.053,0.086
2359,0.053,0.085
2360,0.053,0.085
2361,0.054,0.085
2362,0.054,0.085
2363,0.053,0.085
2364,0.053,0.086
2365,0.053,0.087
2366,0.053,0.087
2367,0.053,0.087
2368,0.053,0.087
2369,0.053,0.087
2370,0.052,0.087
2371,0.052,0.087
2372,0.052,0.087
2373,0.052,0.088
2374,0.052,0.088
2375,0.052,0.088
2376,0.052,0.088
2377,0.052,0.088
2378,0.052,0.088
2379,0.052,0.089
2380,0.052,0.09
2381,0.052,0.09
2382,0.052,0.09
2383,0.052,0.089
2384,0.052,0.089
2385,0.052,0.089
2386,0.052,0.09
2387,0.052,0.09
2388,0.052,0.09
2389,0.053,0.09
2390,0.053,0.09
2391,0.054,0.09
2392,0.054,0.09
2393,0.054,0.09
2394,0.054,0.089
2395,0.054,0.089
2396,0.055,0.089
2397,0.055,0.088
2398,0.055,0.088
2399,0.055,0.088
2400,0.055,0.088
2401,0.055,0.088
2402,0.055,0.088
2403,0.055,0.088
2404,0.055,0.088
2405,0.055,0.088
2406,0.055,0.088
2407,0.054,0.088
2408,0.054,0.088
2409,0.054,0.088
2410,0.054,0.088
2411,0.054,0.087
2412,0.054,0.086
2413,0.054,0.087
2414,0.054,0.087
2415,0.053,0.087
2416,0.054,0.087
2417,0.053,0.087
2418,0.053,0.087
2419,0.053,0.087
2420,0.053,0.087
2421,0.053,0.087
2422,0.053,0.086
2423,0.053,0.086
2424,0.053,0.087
2425,0.052,0.087
2426,0.052,0.087
2427,0.052,0.087
2428,0.052,0.087
2429,0.052,0.087
2430,0.052,0.087
2431,0.052,0.086
2432,0.052,0.086
2433,0.052,0.085
2434,0.052,0.085
2435,0.052,0.085
2436,0.052,0.085
2437,0.052,0.085
2438,0.052,0.086
2439,0.052,0.086
2440,0.052,0.086
2441,0.052,0.086
2442,0.053,0.085
2443,0.053,0.085
2444,0.053,0.085
2445,0.053,0.085
2446,0.053,0.085
2447,0.053,0.085
2448,0.054,0.085
2449,0.054,0.085
2450,0.053,0.085
2451,0.053,0.085
2452,0.053,0.085
2453,0.053,0.085
2454,0.053,0.085
2455,0.053,0.086
2456,0.053,0.086
2457,0.053,0.086
2458,0.053,0.086
2459,0.053,0.086
2460,0.053,0.086
2461,0.053,0.086
2462,0.053,0.086
2463,0.053,0.085
2464,0.053,0.085
2465,0.053,0.085
2466,0.053,0.085
2467,0.053,0.085
2468,0.053,0.085
2469,0.053,0.085
2470,0.053,0.085
2471,0.053,0.086
2472,0.053,0.086
2473,0.053,0.087
2474,0.053,0.086
2475,0.053,0.086
2476,0.053,0.086
2477,0.053,0.086
2478,0.053,0.086
2479,0.053,0.086
2480,0.053,0.086
2481,0.054,0.086
2482,0.054,0.085
2483,0.054,0.085
2484,0.054,0.085
2485,0.054,0.085
2486,0.054,0.085
2487,0.054,0.084
2488,0.053,0.084
2489,0.053,0.084
2490,0.053,0.084
2491,0.053,0.084
2492,0.053,0.084
2493,0.053,0.084
2494,0.053,0.084
2495,0.053,0.083
2496,0.053,0.083
2497,0.054,0.083
2498,0.053,0.083
2499,0.053,0.083
2500,0.053,0.083
2501,0.053,0.082
2502,0.053,0.083
2503,0.052,0.083
2504,0.052,0.084
2505,0.052,0.084
2506,0.052,0.084
2507,0.053,0.084
2508,0.053,0.084
2509,0.053,0.084
2510,0.053,0.084
2511,0.053,0.084
2512,0.053,0.084
2513,0.053,0.084
2514,0.053,0.084
2515,0.053,0.084
2516,0.053,0.085
2517,0.053,0.085
2518,0.053,0.085
2519,0.053,0.085
2520,0.053,0.085
2521,0.053,0.085
2522,0.053,0.085
2523,0.053,0.085
2524,0.053,0.085
2525,0.053,0.085
2526,0.054,0.085
2527,0.054,0.085
2528,0.054,0.085
2529,0.054,0.085
2530,0.054,0.085
2531,0.054,0.085
2532,0.054,0.085
2533,0.054,0.085
2534,0.055,0.085
2535,0.055,0.085
2536,0.055,0.085
2537,0.055,0.085
2538,0.055,0.085
2539,0.055,0.085
2540,0.055,0.085
2541,0.056,0.085
2542,0.056,0.085
2543,0.056,0.086
2544,0.056,0.086
2545,0.056,0.086
2546,0.056,0.086
2547,0.056,0.086
2548,0.056,0.086
2549,0.056,0.086
2550,0.056,0.087
2551,0.056,0.086
2552,0.056,0.086
2553,0.057,0.086
2554,0.056,0.086
2555,0.056,0.086
2556,0.056,0.086
2557,0.056,0.086
2558,0.056,0.086
2559,0.056,0.086
2560,0.056,0.086
2561,0.056,0.086
2562,0.056,0.086
2563,0.056,0.086
2564,0.055,0.086
2565,0.055,0.086
2566,0.055,0.085
2567,0.055,0.085
2568,0.055,0.085
2569,0.055,0.085
2570,0.055,0.085
2571,0.056,0.085
2572,0.056,0.085
2573,0.056,0.084
2574,0.057,0.084
2575,0.057,0.084
2576,0.057,0.084
2577,0.057,0.083
2578,0.057,0.083
2579,0.057,0.083
2580,0.057,0.083
2581,0.057,0.083
2582,0.057,0.083
2583,0.057,0.083
2584,0.057,0.084
2585,0.057,0.084
2586,0.057,0.084
2587,0.057,0.084
2588,0.057,0.084
2589,0.058,0.084
2590,0.058,0.084
2591,0.059,0.084
2592,0.059,0.084
2593,0.059,0.084
2594,0.059,0.084
2595,0.059,0.084
2596,0.059,0.084
2597,0.059,0.084
2598,0.059,0.084
2599,0.059,0.085
2600,0.059,0.085
2601,0.059,0.085
2602,0.059,0.085
2603,0.059,0.085
2604,0.059,0.085
2605,0.059,0.084
2606,0.058,0.084
2607,0.058,0.084
2608,0.058,0.084
2609,0.058,0.085
2610,0.058,0.085
2611,0.058,0.085
2612,0.059,0.085
2613,0.059,0.085
2614,0.059,0.085
2615,0.059,0.085
2616,0.06,0.085
2617,0.06,0.085
2618,0.06,0.085
2619,0.06,0.085
2620,0.06,0.084
2621,0.06,0.084
2622,0.06,0.084
2623,0.06,0.084
2624,0.06,0.085
2625,0.06,0.085
2626,0.06,0.085
2627,0.06,0.085
2628,0.059,0.085
2629,0.059,0.085
2630,0.059,0.085
2631,0.059,0.085
2632,0.059,0.085
2633,0.058,0.085
